@RELATION audio_features

@ATTRIBUTE audiofeature1  NUMERIC
@ATTRIBUTE audiofeature2  NUMERIC
@ATTRIBUTE audiofeature3  NUMERIC
@ATTRIBUTE audiofeature4  NUMERIC
@ATTRIBUTE audiofeature5  NUMERIC
@ATTRIBUTE audiofeature6  NUMERIC
@ATTRIBUTE audiofeature7  NUMERIC
@ATTRIBUTE audiofeature8  NUMERIC
@ATTRIBUTE audiofeature9  NUMERIC
@ATTRIBUTE audiofeature10  NUMERIC
@ATTRIBUTE audiofeature11  NUMERIC
@ATTRIBUTE audiofeature12  NUMERIC
@ATTRIBUTE audiofeature13  NUMERIC
@ATTRIBUTE audiofeature14  NUMERIC
@ATTRIBUTE audiofeature15  NUMERIC
@ATTRIBUTE audiofeature16  NUMERIC
@ATTRIBUTE audiofeature17  NUMERIC
@ATTRIBUTE audiofeature18  NUMERIC
@ATTRIBUTE audiofeature19  NUMERIC
@ATTRIBUTE audiofeature20  NUMERIC
@ATTRIBUTE audiofeature21  NUMERIC
@ATTRIBUTE audiofeature22  NUMERIC
@ATTRIBUTE audiofeature23  NUMERIC
@ATTRIBUTE audiofeature24  NUMERIC
@ATTRIBUTE audiofeature25  NUMERIC
@ATTRIBUTE audiofeature26  NUMERIC
@ATTRIBUTE audiofeature27  NUMERIC
@ATTRIBUTE audiofeature28  NUMERIC
@ATTRIBUTE audiofeature29  NUMERIC
@ATTRIBUTE audiofeature30  NUMERIC
@ATTRIBUTE audiofeature31  NUMERIC
@ATTRIBUTE audiofeature32  NUMERIC
@ATTRIBUTE audiofeature33  NUMERIC
@ATTRIBUTE audiofeature34  NUMERIC
@ATTRIBUTE audiofeature35  NUMERIC
@ATTRIBUTE audiofeature36  NUMERIC
@ATTRIBUTE audiofeature37  NUMERIC
@ATTRIBUTE audiofeature38  NUMERIC
@ATTRIBUTE audiofeature39  NUMERIC
@ATTRIBUTE audiofeature40  NUMERIC
@ATTRIBUTE audiofeature41  NUMERIC
@ATTRIBUTE audiofeature42  NUMERIC
@ATTRIBUTE audiofeature43  NUMERIC
@ATTRIBUTE audiofeature44  NUMERIC
@ATTRIBUTE audiofeature45  NUMERIC
@ATTRIBUTE audiofeature46  NUMERIC
@ATTRIBUTE audiofeature47  NUMERIC
@ATTRIBUTE audiofeature48  NUMERIC
@ATTRIBUTE audiofeature49  NUMERIC
@ATTRIBUTE audiofeature50  NUMERIC
@ATTRIBUTE audiofeature51  NUMERIC
@ATTRIBUTE audiofeature52  NUMERIC
@ATTRIBUTE audiofeature53  NUMERIC
@ATTRIBUTE audiofeature54  NUMERIC
@ATTRIBUTE audiofeature55  NUMERIC
@ATTRIBUTE audiofeature56  NUMERIC
@ATTRIBUTE audiofeature57  NUMERIC
@ATTRIBUTE audiofeature58  NUMERIC
@ATTRIBUTE audiofeature59  NUMERIC
@ATTRIBUTE audiofeature60  NUMERIC
@ATTRIBUTE audiofeature61  NUMERIC
@ATTRIBUTE audiofeature62  NUMERIC
@ATTRIBUTE audiofeature63  NUMERIC
@ATTRIBUTE audiofeature64  NUMERIC
@ATTRIBUTE audiofeature65  NUMERIC
@ATTRIBUTE audiofeature66  NUMERIC
@ATTRIBUTE audiofeature67  NUMERIC
@ATTRIBUTE audiofeature68  NUMERIC
@ATTRIBUTE class		   {Brasil,CaboVerde,Mali,Quirguistão,Etiópia,Marrocos,EstadosUnidos,Uzbequistão,Itália,Índia,Paquistão,Lituânia,Romênia,Argélia,Turquia,Myanmar,Tailândia,China,Taiwan,Indonésia,Jamaica,Irão,Egipto,Senegal,Quénia,Belize,Grécia,Austrália,Japão,Tanzânia,Georgia,Camboja,Albânia}


@DATA
-0.633466,-0.364875,-0.599166,-0.652636,0.109184,0.14513,-0.579703,0.521243,1.120012,0.615632,0.022993,1.106322,0.514086,0.460902,0.2368,-0.348152,0.216213,-0.576676,-0.163099,-0.606098,-0.475808,0.215575,-0.254011,-0.319228,0.132066,-0.005453,0.27389,0.197243,-0.227894,0.87023,0.04881,-0.265245,-0.184622,0.441678,-0.693213,0.287918,0.061233,-1.051431,0.164264,-0.434492,-0.558281,0.24738,-0.599266,-0.439775,-0.408221,-0.071331,0.539533,-0.005886,-0.698198,-0.72045,-0.319739,-0.866303,0.428117,-0.085107,0.090394,0.767353,0.632709,0.476106,-0.190513,-0.622561,-0.744788,0.031197,-0.545664,0.16211,-0.154499,-0.8087,-0.879198,0.372861,Uzbequistão
-0.77981,-0.093642,-0.172123,-1.17537,-0.506584,1.04718,-0.278705,0.129618,-0.199897,-0.47017,-0.683673,0.168271,1.371457,-0.142503,0.149106,0.778932,0.721885,-0.7645,-0.325327,-0.650672,-0.458948,1.429796,-0.144732,0.029729,-0.154792,0.462138,0.072237,0.402224,0.377814,-0.024721,-0.132898,-0.58904,-0.540812,-0.748904,-0.680551,1.102883,1.888671,0.283887,1.813284,1.512235,-0.192023,-0.30871,-0.462209,-0.614239,-0.097096,-0.315434,-0.526956,-0.560047,-0.731659,-0.348326,-0.422375,-0.66138,0.434727,0.180404,0.158794,1.387828,-0.05892,0.036269,-0.376122,0.529904,-0.264106,0.304303,0.363294,-0.168694,0.220038,-0.487592,-0.412365,-0.305073,Uzbequistão
-0.365794,-0.052967,-0.533535,-0.976415,-0.020535,0.374831,-0.673683,-0.295854,0.062352,-0.029306,-0.762189,-0.492943,-0.321352,-0.232918,-0.238372,-0.233984,1.181536,-0.758166,-0.271351,-0.762811,-0.658813,-0.055392,-0.645444,0.041702,-0.242482,0.07646,-0.080244,0.411258,-0.360791,0.077004,0.189665,-0.486449,0.273766,-0.213379,-0.511817,0.282964,-0.058702,-0.997906,0.466886,0.089001,0.727267,-0.349171,-0.226848,-0.39034,-0.207753,-0.607443,-0.112014,0.100467,0.010707,-0.3904,0.226381,-0.849289,0.459532,-0.152604,0.237589,1.218465,0.394925,0.264327,0.055091,0.274863,-0.621143,-0.338935,-0.413813,-0.816507,-0.316056,-0.712721,-0.168811,-0.178966,Uzbequistão
-1.143279,-0.970393,6.157847,0.025562,-1.716427,-0.823866,1.131733,1.795106,1.090198,0.622713,1.186489,1.079135,0.360744,0.603953,1.184095,0.802782,0.962892,-0.472471,-0.305946,1.03174,0.39748,0.571943,0.305922,-0.6623,-0.31693,-1.144861,-1.44553,-1.935731,-2.007941,-2.346416,-2.159367,-1.929001,-2.081394,-1.698872,-0.405072,0.415196,0.385383,-0.183824,1.409043,1.653431,-0.082133,1.391302,0.149198,0.674401,0.714911,-0.687415,0.42154,-0.702087,-0.29826,-0.777884,-0.918522,-0.380661,0.433428,1.172026,5.190222,1.037939,0.929261,-0.289529,-0.522679,-0.418442,-0.401103,-0.715838,-1.018796,-1.161952,-0.732602,-0.728074,-0.84629,-0.625809,Austrália
0.549617,0.832966,0.052506,-0.160543,-0.248101,-0.437807,-1.120719,2.436842,-1.543982,0.62691,-1.001341,-0.596269,-0.223853,-0.175171,0.240199,-0.808877,0.319727,-0.018683,0.362345,-0.589995,0.012978,2.262902,0.393112,1.004044,2.362918,1.504841,1.168476,0.958586,0.529028,0.429966,0.612343,-0.07626,0.431386,-0.423355,-0.0307,0.232149,0.421347,-1.082257,0.977896,0.489645,0.400785,1.891312,0.761842,-0.400941,0.009368,-0.282482,-0.098626,-0.515279,-0.386209,-0.317601,-0.824144,-0.428944,0.095264,-0.579176,-0.03467,1.53076,-0.286497,1.223166,2.25885,1.288869,0.751947,0.096184,-0.119561,-0.250725,-0.456793,-0.589297,-0.342298,-0.933872,Japão
-0.913465,-1.183542,-0.136355,1.643326,-1.974936,0.801637,1.522039,1.390001,1.236112,0.171197,2.243189,0.760984,-1.473285,0.712583,0.110312,-0.785195,0.608341,-0.129039,-0.473849,1.403008,1.208224,2.372057,2.345496,0.266893,1.674726,0.722544,2.181174,1.982203,0.196105,2.137252,1.372262,-0.47775,-0.206594,-0.421144,-0.584504,-1.259433,-0.330784,1.246213,-0.705286,-0.783837,-1.172897,-0.228298,-0.448753,-0.517854,-0.968834,-0.87551,-0.081154,-0.092999,-0.95027,-1.37628,-1.193675,-0.319648,-1.498936,1.195043,-1.241059,-1.849377,0.0119,-0.380519,-0.025093,-0.307564,0.965761,0.348345,-0.821551,0.097433,-0.211033,-0.547467,-0.625425,-1.145889,Belize
-0.224113,-0.404826,-0.516065,-0.475709,0.369743,0.587786,0.698148,1.033114,-0.608462,0.681682,0.955426,-1.313001,1.929009,-0.969859,0.409132,-0.882036,1.065539,1.156317,0.746994,-0.278785,-0.650247,0.331015,1.283071,1.656977,3.023901,2.289708,0.978208,1.755845,0.499435,0.184877,-0.566107,-0.540183,-0.356159,-0.956444,0.24466,-0.695571,-0.045484,0.349742,-0.148767,0.727835,0.216923,3.112857,1.03646,0.182973,0.563456,-0.095875,-0.05204,-0.499744,-0.666145,-0.641744,-0.740732,1.621451,0.162953,0.042734,-0.371977,-0.791377,2.306482,1.748104,1.840475,1.714367,0.493719,1.411461,1.774415,-0.152978,-0.608217,-0.265511,-0.207273,-0.433733,EstadosUnidos
-1.107692,-1.163435,-0.860015,2.160694,-0.723631,2.417821,0.654395,0.175775,0.913213,0.147773,-0.569101,-0.23859,0.401966,0.357176,-0.159465,-0.833794,-0.687946,-1.11725,-1.238016,-0.862478,2.337256,-0.37602,1.186839,0.229294,-0.311407,-0.193561,-0.995896,-0.693803,-0.360406,0.507045,1.709727,0.439756,-0.661975,-0.304184,-0.858381,-1.358204,0.115912,0.719092,-0.467377,0.208644,-0.616919,-0.095221,0.300134,-0.283281,0.628912,0.111479,1.112752,1.512607,0.318841,-0.216426,-0.278844,-0.926201,-1.616516,-0.069305,-1.489177,-0.7796,1.084257,0.483811,-0.413444,1.141376,-0.214658,0.116954,0.501517,2.083491,2.021416,0.425669,-0.307257,0.679679,EstadosUnidos
-0.460469,-0.732234,0.1965,0.252334,-0.65891,0.303522,0.767703,0.620005,-0.571919,1.0344,0.750615,-0.834932,1.545762,-0.782401,-0.160676,-0.995809,-0.33023,0.266647,-0.162858,0.857139,-0.223869,0.320209,1.03172,0.439623,2.768287,1.705316,0.922018,0.581915,0.266579,1.270172,0.592697,0.358923,0.900312,1.275698,0.012095,-0.827464,0.738085,0.791673,1.535403,0.043838,0.048529,1.843365,2.748785,-0.41071,-0.306168,0.571818,0.018485,0.20692,-0.141198,1.136032,1.48974,0.653982,-0.673274,1.922772,-0.310282,-0.516988,0.930008,0.590919,2.846186,1.631743,1.366174,0.181993,-0.104548,1.212188,0.094287,0.413848,1.174862,1.071256,EstadosUnidos
-0.3432,-0.438064,-0.500395,-0.27167,-0.010677,0.548194,-0.950263,0.18742,-1.640995,-0.098239,-0.236784,-3.708441,-0.725877,-0.43057,0.955109,0.257816,0.845957,-0.763708,-0.950631,-0.725417,-0.64644,-0.759528,-0.687141,-0.756884,0.91653,1.247768,-0.312192,0.308564,0.01069,-0.089131,0.377386,-0.609719,-0.075181,-0.556415,-0.398861,-1.179262,-0.204178,-0.044828,-0.424225,-0.786777,0.301246,0.818012,1.149392,0.371597,1.168256,0.796445,1.384559,0.356063,0.885064,0.815142,0.600578,-0.842367,-1.647762,-0.197084,-0.378012,-1.306011,0.193498,0.299221,1.87229,1.582431,-0.363392,0.753893,0.328573,-0.101286,0.30507,-0.097708,-0.169403,-0.431447,Georgia
-0.256823,-0.428191,-0.466053,0.253888,0.293756,0.50072,-1.031035,0.379445,-2.402813,0.122309,1.126286,-4.047883,-0.358137,-0.613994,0.423258,0.923642,0.73356,-0.682464,-0.911991,-0.679006,-0.058539,-0.688429,-0.781268,0.081065,1.528072,3.176701,0.29851,0.385608,0.853129,0.702659,0.373711,-0.184621,-0.311148,-0.195805,-0.695056,-1.29482,-0.124576,0.188608,-0.18688,-0.85355,0.715419,0.825513,1.520768,-0.703613,-0.078454,0.423112,0.668526,-0.259573,-0.068958,-0.265204,-0.225603,-0.850639,-1.657706,-0.405113,-0.646247,-0.587239,-0.255124,0.551236,1.258068,2.754264,-0.72271,-0.826932,0.723062,-0.445762,-0.308901,-0.64195,-0.576358,-0.87703,Georgia
-0.108116,-0.096406,-0.044216,-0.502113,-0.279755,-0.003784,-0.036097,0.159209,0.161302,0.210124,0.35988,0.624364,0.065499,-1.307557,0.391912,1.490481,0.058658,0.713613,0.617188,0.769723,-0.255548,0.187437,0.535502,0.009537,-0.623958,0.661851,0.626872,0.177224,-0.192079,-0.170056,0.322417,-0.3939,-0.177948,-0.236174,-0.367246,0.239821,-0.233949,-0.962036,0.028088,-0.337333,-0.922489,-0.71679,-0.552868,-0.607739,-0.827558,-0.699133,-0.782743,-0.525347,-0.926943,-0.547476,-0.35125,-0.093606,0.199623,0.604674,0.578918,0.840282,0.547249,-0.501451,-1.069265,-0.192848,-0.392326,-0.700825,-1.046674,-0.853647,-0.298798,-0.612668,-0.549285,-0.720027,Tanzânia
0.399577,0.310805,-0.039326,-0.111546,0.304586,-0.943453,0.11496,-0.335898,0.826753,-0.393786,-0.594327,-0.399561,-0.9027,-0.962526,0.755288,1.532248,1.817804,0.70393,0.533387,0.163344,-0.331143,0.435447,-0.08401,0.336186,0.144317,0.318932,0.634556,1.745209,1.44176,2.056277,1.114849,3.354779,2.921498,3.046333,-0.072653,0.263261,0.112375,-1.306445,-0.203477,0.388166,0.706438,-0.489616,-0.099133,0.982734,-0.219585,-0.096761,0.754293,0.097435,1.86915,1.809183,2.283545,-0.081286,-0.015762,0.244884,0.119565,1.489708,-0.44027,-0.350654,-0.406932,0.425577,-0.558717,0.998897,-0.106835,1.526307,0.646088,2.467278,1.867699,1.719302,Tanzânia
1.640386,1.306224,0.192745,-1.816855,-1.311906,-2.128963,-1.875967,0.094232,-1.429742,0.873777,-0.766201,-0.681298,0.547811,-0.304617,-0.687724,-1.578891,-1.805654,-0.280018,-0.726096,-0.831572,-1.064253,-0.457632,-0.84381,-0.836098,-0.640306,-0.185988,-0.351672,-0.672356,-0.42934,0.219649,-0.827385,-0.101058,1.085476,2.196913,-0.14001,-0.954883,-0.410138,-0.732524,1.2617,0.817146,-0.454849,0.333669,0.391028,0.169994,0.701596,0.737096,2.286726,1.548491,1.06725,1.700256,3.969522,-0.636212,-1.622788,-0.54129,0.260389,2.550315,2.143525,1.075008,-0.467663,0.723125,0.223143,-0.032425,0.226782,0.182107,0.517466,1.126762,2.220671,4.422651,Camboja
-0.77236,-0.670596,-0.84042,-0.832105,0.277346,1.152162,0.24147,0.229092,0.019036,-0.068804,0.24785,0.636144,-0.392233,-1.268477,0.361104,-0.16539,-0.948137,-0.643912,-0.685403,-0.895588,-0.732369,-0.652789,-0.915942,-0.451783,-0.724729,-0.895216,0.10506,-0.509746,-0.231504,-0.713629,0.591596,-0.671712,-1.38718,0.023488,-0.525601,-0.066513,-0.340651,-0.94298,-0.993363,-0.110193,-0.91862,-1.033125,-0.650516,0.015295,-0.528464,-0.124654,-0.898035,-0.083354,-0.784084,-0.703116,-0.779581,0.087498,0.059951,-0.616315,0.284195,0.718086,-0.096274,-0.339489,-0.413309,-0.287753,0.449239,-0.96527,-0.590039,-0.804297,0.04417,-0.718175,-0.98364,-0.573822,Albânia
-0.996965,-1.099395,3.515274,-0.508185,-1.102654,0.192081,0.069821,0.264674,-0.411533,0.501164,-1.083711,-0.178807,-1.07145,0.791489,-0.03961,0.866124,1.526957,-0.787095,-0.724768,0.706095,0.20822,0.88954,-0.004371,-1.19699,1.070742,-0.289776,0.418055,0.474727,-0.254779,-0.060529,-1.024367,-1.075734,-1.057314,-0.868599,-0.246996,-0.805779,4.228199,0.055216,0.449377,-0.779292,-0.949769,1.536809,2.455891,1.22084,1.483763,0.253421,2.044239,-0.756032,-0.43044,-0.971596,-0.523559,-0.57825,-0.501226,0.426008,-0.130229,-1.021024,-0.846366,-0.54903,4.288337,1.565493,1.941398,1.769292,0.738616,1.240377,-0.546002,-0.137473,-0.781036,-0.832167,Lituânia
-0.150911,-0.094333,-0.568885,-0.614652,0.332477,-0.954948,-1.527722,-1.591471,-3.678713,-5.930209,-2.091674,0.881171,-0.138141,0.94658,0.026369,-1.556636,-0.778056,-0.578564,-0.658959,-0.775261,-0.72625,-0.652795,-0.479773,-0.39185,0.507284,2.3278,4.977122,3.921483,3.768246,1.222595,1.059004,4.318631,2.834609,2.401068,-0.626377,-0.971869,-1.154825,-0.265373,-0.388169,0.96013,-0.2053,1.374878,4.112404,3.667444,5.505794,4.951096,2.216022,2.507129,4.124122,2.999468,3.828412,-0.710954,-0.557389,-0.818123,0.13633,-0.773602,-1.31764,-0.206349,0.5082,4.15914,5.121875,4.103031,3.673086,0.96042,1.067164,5.244305,2.506568,1.46258,Lituânia
